,artist_name,track_name,track_id,popularity
1012,Esperanza Spalding,12 Little Spells (thoracic spine),0ZoE1JZG6cqjckvvUBqHrT,32
1013,"Earth, Wind & Fire","SEPTEMBER (Live at Budokan, Tokyo, 1994)",5syNNgUlbPZ8h19yVZEsDm,32
1014,Skinny Pelembe,I'll Be on Your Mind,60YDTVrMOyXriKe037Dq5r,25
1015,JuJu Rogers,God,4OupVhrfJq1Bz6Wj5WjgSn,43
1016,Relaxing Instrumental Jazz Cafe,Working on Jazz,0SHL2ClpipDmrb9AQoykEH,30
1017,George Benson,Blue Monday,5Wcok0QmE9Mx25QU7QvFzq,32
1018,FloFilz,Green Flash,70wXXk4KzYz0g28kJcFSIz,32
1019,Fat Freddy's Drop,Kamo Kamo,7oJdbSKkSAESJBwwDfnUU2,41
1020,Jamie Cullum,Drink,4gH447wTzoyRtDJidr32Jw,44
1021,Ashley Henry,Introspection (feat. Theo Croker),3J3zyIsUORQRtWG2U2Ns62,36
1022,Thank You Scientist,New Moon,4qP1S9bPKfcNwMhNGU4feC,29
1023,Lee Jin Ah,"Camping Episode: Let's Go Camping (Music From ""Sound Garden"")",7KlXPh6RPpuNea6wvJY6WY,39
1024,Flying Lotus,Thank U Malcolm,5idqXfeV9ziFMOceJdfGcx,31
1025,Instrumental Sleeping Music,Sure Am Tired,0gZ9AK2DMBeM5EcYMyNGFI,35
1026,Flying Lotus,Spontaneous,0fSUsxzw5dc607PsSGiHPC,34
1027,Buttering Trio,Sail With Me,7CylxXfRdB53cu6BPFfk3y,32
1028,Sudan Archives,Pelicans In The Summer,5eT2LZ586HS4y7wP0eXBLU,29
1029,The Budos Band,"Spider Web, Pt.1",11KeJrBf5KqPez6afaUix2,30
1030,Flying Lotus,Debbie Is Depressed,7M9fm1ZQKeJptsQG0MXpOW,31
1031,Molly Johnson,Boogie Street,6FdZO5SE9MtLCAsIaezgiG,25
1032,Portico Quartet,Offset,5F3yndQAzMTY4x8FCgrvtn,40
1033,Jazz For Sleeping,Can't Sleep Jazz,6I0KYafp6lDnTBLBFQjYRE,34
1034,Instrumental Sleeping Music,Close the Curtains,1NImJY0prFvRKh3bK6rssh,35
1035,Joe Corfield,Peach Garden,4Jd52gYKeBQxhODYUMHbPC,33
1036,Fat Freddy's Drop,Special Edition,76rLaMddi2621rNjXc1d8a,41
1037,Karmawin,Rainy,2VwMWqNDxPJSxoi2AQZ8ba,35
1038,Hydrogenii,Midnight City Lights,4IUKrEOgXMuc7YRBrAOgGG,32
1039,Spaze Windu,Fubu,5fpdbydHBMACy8vLbN3ulz,34
1040,Saxophone Jazz,Sax Legends,1jld5uUtyAq8zwZvEX5mKJ,34
1041,Coffee House Instrumental Jazz Playlist,Enjoy a Chai Latte,1FJimtFB8jpL8gka4ZSeSS,30
1042,Chill Jazz-Lounge,Green Shades,2CzEWBAEEQIB9eMe3VF0XP,37
1043,Jazz Instrumental Chill,Jazz Chill Nights,5s1gtES4nQzh3aDqFbVWDJ,31
1044,Dojo Cuts,Rome,4tIQSUOeS5lUt0z9bo7I7H,39
1045,Tal Wilkenfeld,Corner Painter,1pLA7dIHRkWZgkI6VskkML,35
1046,Madison McFerrin,TRY - A COLORS SHOW,3HkZ2VANHkzGkribFTkH8f,36
